fault,snrDB,variant,true,pred,score_normal,score_drift,score_delamination,score_crack,score_impact
Impact,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Impact,30,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Impact,30,"ML=true,Kal=false",Impact,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Impact,20,"ML=true,Kal=false",Normal,Drift,0,0,0,0.882296296296296,0.117703703703704
Impact,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,20,"ML=true,Kal=false",Impact,Impact,0,0,0,0.888962962962963,0.111037037037037
Impact,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Impact,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Impact,15,"ML=true,Kal=false",Normal,Delamination,0,0,0,0.882296296296296,0.117703703703704
Impact,15,"ML=true,Kal=false",Normal,Impact,0,0,0,0.882296296296296,0.117703703703704
Impact,15,"ML=true,Kal=false",Impact,Drift,0,0,0,0.89962962962963,0.10037037037037
Impact,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,10,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Impact,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Impact,10,"ML=true,Kal=false",Impact,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.894296296296296,0.105703703703704
Impact,5,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Impact,5,"ML=true,Kal=false",Normal,Drift,0,0,0,0.89962962962963,0.10037037037037
Impact,5,"ML=true,Kal=false",Impact,Normal,0,0,0,0.906296296296296,0.0937037037037037
Impact,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Impact,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,0,"ML=true,Kal=false",Normal,Impact,0,0,0,0.888962962962963,0.111037037037037
Impact,0,"ML=true,Kal=false",Impact,Delamination,0,0,0,0.882296296296296,0.117703703703704
Impact,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Impact,-5,"ML=true,Kal=false",Normal,Impact,0,0,0,0.91162962962963,0.0883703703703703
Impact,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.906296296296296,0.0937037037037037
Impact,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Impact,-5,"ML=true,Kal=false",Impact,Normal,0,0,0,0.888962962962963,0.111037037037037
Impact,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,50,"ML=true,Kal=true",Drift,Impact,0,0,0,0.882296296296296,0.117703703703704
Drift,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,30,"ML=true,Kal=true",Drift,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,30,"ML=true,Kal=true",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,20,"ML=true,Kal=true",Drift,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,20,"ML=true,Kal=true",Normal,Impact,0,0,0,0.888962962962963,0.111037037037037
Drift,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Drift,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Drift,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,15,"ML=true,Kal=true",Drift,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,15,"ML=true,Kal=true",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,10,"ML=true,Kal=true",Drift,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,10,"ML=true,Kal=true",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Drift,5,"ML=true,Kal=true",Drift,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,5,"ML=true,Kal=true",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Drift,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.906296296296296,0.0937037037037037
Drift,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,0,"ML=true,Kal=true",Drift,Impact,0,0,0,0.89962962962963,0.10037037037037
Drift,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,0,"ML=true,Kal=true",Normal,Drift,0,0,0,0.908962962962963,0.091037037037037
Drift,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Drift,-5,"ML=true,Kal=true",Drift,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,50,"ML=true,Kal=false",Drift,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,50,"ML=true,Kal=false",Normal,Drift,0,0,0,0.888962962962963,0.111037037037037
Drift,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,30,"ML=true,Kal=false",Drift,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,30,"ML=true,Kal=false",Normal,Impact,0,0,0,0.906296296296296,0.0937037037037037
Drift,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,30,"ML=true,Kal=false",Normal,Crack,0,0,0,0.914296296296296,0.0857037037037037
Drift,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,20,"ML=true,Kal=false",Drift,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.894296296296296,0.105703703703704
Drift,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,15,"ML=true,Kal=false",Drift,Normal,0,0,0,0.908962962962963,0.091037037037037
Drift,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,15,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,10,"ML=true,Kal=false",Drift,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Drift,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.906296296296296,0.0937037037037037
Drift,10,"ML=true,Kal=false",Normal,Impact,0,0,0,0.888962962962963,0.111037037037037
Drift,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Drift,5,"ML=true,Kal=false",Drift,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,5,"ML=true,Kal=false",Normal,Drift,0,0,0,0.882296296296296,0.117703703703704
Drift,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Drift,0,"ML=true,Kal=false",Drift,Impact,0,0,0,0.914296296296296,0.0857037037037037
Drift,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Drift,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Drift,-5,"ML=true,Kal=false",Drift,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Drift,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Drift,-5,"ML=true,Kal=false",Normal,Impact,0,0,0,0.91162962962963,0.0883703703703703
Drift,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,50,"ML=true,Kal=true",Delamination,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,30,"ML=true,Kal=true",Delamination,Impact,0,0,0,0.89962962962963,0.10037037037037
Delamination,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.906296296296296,0.0937037037037037
Delamination,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,20,"ML=true,Kal=true",Delamination,Impact,0,0,0,0.91162962962963,0.0883703703703703
Delamination,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.895851851851852,0.104148148148148
Delamination,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Delamination,15,"ML=true,Kal=true",Normal,Impact,0,0,0,0.89962962962963,0.10037037037037
Delamination,15,"ML=true,Kal=true",Delamination,Delamination,0,0,0,0.882296296296296,0.117703703703704
Delamination,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.906296296296296,0.0937037037037037
Delamination,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.894296296296296,0.105703703703704
Delamination,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,10,"ML=true,Kal=true",Delamination,Drift,0,0,0,0.882296296296296,0.117703703703704
Delamination,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,10,"ML=true,Kal=true",Normal,Impact,0,0,0,0.91162962962963,0.0883703703703703
Delamination,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,5,"ML=true,Kal=true",Delamination,Normal,0,0,0,0.886518518518518,0.113481481481481
Delamination,5,"ML=true,Kal=true",Normal,Impact,0,0,0,0.915851851851852,0.0841481481481481
Delamination,5,"ML=true,Kal=true",Normal,Crack,0,0,0,0.888962962962963,0.111037037037037
Delamination,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,0,"ML=true,Kal=true",Delamination,Impact,0,0,0,0.91162962962963,0.0883703703703703
Delamination,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.894296296296296,0.105703703703704
Delamination,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Delamination,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,-5,"ML=true,Kal=true",Normal,Impact,0,0,0,0.882296296296296,0.117703703703704
Delamination,-5,"ML=true,Kal=true",Delamination,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,-5,"ML=true,Kal=true",Normal,Drift,0,0,0,0.882296296296296,0.117703703703704
Delamination,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,50,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,50,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,50,"ML=true,Kal=false",Normal,Crack,0,0,0,0.882296296296296,0.117703703703704
Delamination,50,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,30,"ML=true,Kal=false",Normal,Impact,0,0,0,0.89962962962963,0.10037037037037
Delamination,30,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,30,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,20,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,20,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,20,"ML=true,Kal=false",Normal,Crack,0,0,0,0.888962962962963,0.111037037037037
Delamination,20,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Delamination,15,"ML=true,Kal=false",Normal,Impact,0,0,0,0.908962962962963,0.091037037037037
Delamination,15,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.894296296296296,0.105703703703704
Delamination,15,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Delamination,10,"ML=true,Kal=false",Delamination,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,10,"ML=true,Kal=false",Normal,Drift,0,0,0,0.888962962962963,0.111037037037037
Delamination,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,10,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,5,"ML=true,Kal=false",Normal,Impact,0,0,0,0.888962962962963,0.111037037037037
Delamination,5,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.91162962962963,0.0883703703703703
Delamination,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,0,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,0,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,0,"ML=true,Kal=false",Normal,Drift,0,0,0,0.888962962962963,0.111037037037037
Delamination,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,0,"ML=true,Kal=false",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Delamination,-5,"ML=true,Kal=false",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Delamination,-5,"ML=true,Kal=false",Delamination,Normal,0,0,0,0.882296296296296,0.117703703703704
Delamination,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Delamination,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Delamination,-5,"ML=true,Kal=false",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,50,"ML=true,Kal=true",Normal,Impact,0,0,0,0.914296296296296,0.0857037037037037
Crack,50,"ML=true,Kal=true",Crack,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,50,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Crack,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Crack,30,"ML=true,Kal=true",Normal,Impact,0,0,0,0.882296296296296,0.117703703703704
Crack,30,"ML=true,Kal=true",Crack,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,30,"ML=true,Kal=true",Normal,Normal,0,0,0,0.91162962962963,0.0883703703703703
Crack,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Crack,20,"ML=true,Kal=true",Crack,Impact,0,0,0,0.905185185185185,0.0948148148148148
Crack,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Crack,20,"ML=true,Kal=true",Normal,Normal,0,0,0,0.89962962962963,0.10037037037037
Crack,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Crack,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Crack,15,"ML=true,Kal=true",Crack,Impact,0,0,0,0.930518518518519,0.0694814814814815
Crack,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.893185185185185,0.106814814814815
Crack,15,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.898518518518519,0.101481481481481
Crack,10,"ML=true,Kal=true",Crack,Impact,0,0,0,0.898518518518519,0.101481481481481
Crack,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,10,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,5,"ML=true,Kal=true",Normal,Drift,0,0,0,0.914296296296296,0.0857037037037037
Crack,5,"ML=true,Kal=true",Crack,Impact,0,0,0,0.898518518518519,0.101481481481481
Crack,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.908962962962963,0.091037037037037
Crack,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
Crack,0,"ML=true,Kal=true",Crack,Impact,0,0,0,0.893185185185185,0.106814814814815
Crack,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.888962962962963,0.111037037037037
Crack,0,"ML=true,Kal=true",Normal,Normal,0,0,0,0.914296296296296,0.0857037037037037
Crack,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.899851851851852,0.100148148148148
Crack,-5,"ML=true,Kal=true",Normal,Normal,0,0,0,0.882296296296296,0.117703703703704
